D2_max,D3_energia,D4_entropia,D5_energia,D1_max,D2_energia,D1_desvio,A6_energia,D6_energia,D3_entropia,A6_max,D5_entropia,D4_max,A6_energia_relativa,classe,id
0.9390352029089142,10.946273979495725,2.8411200288055136,0.9126652911884906,0.18421299435749144,6.55218644497025,0.019195635093383664,1283.6838543935653,19.58947719401074,4.728417234567512,7.996971478180324,4.537257211720307,1.0683773841329927,0.9682873663555822,capc,capc_011
0.5482730042181733,11.905830643759323,3.307179073027728,1.1175327960898438,0.24218323849533588,5.579974400320102,0.018480097561780522,1246.5136173135256,17.025735450934313,4.80654812080438,7.78035258611827,4.198030040729182,1.0973632910928681,0.9684972621052674,capc,capc_012
0.614455010515643,15.031357629960262,4.719526055423063,1.0382064997474467,0.21829337633840068,8.465955106020298,0.018380197824094006,1258.8768575257297,21.952459309162613,5.076339400840807,7.788236765443575,5.090028638261615,0.2949912578263774,0.9634683570985834,capc,capc_013
0.8590034794701651,12.51033288351637,4.019334733309522,0.6429287210125965,0.1673867025530047,6.942617874217094,0.019574294914897407,1254.9611172811024,22.398321583766805,4.873465824024356,7.782064325809637,4.498121731199685,0.5225405413801711,0.9653798514867469,capc,capc_014
0.8426490898931592,8.128356602779688,4.756924743261197,0.4858763500795188,0.13571843777291281,14.172268744965347,0.018722351902002544,1281.1464657682088,19.03572719157395,4.719728902454097,7.959977596285232,3.849134750521572,0.18718134157125849,0.9676992431607037,capc,capc_015
0.7743247821166418,11.354042459798414,4.121845960442176,0.7616562361606969,0.1933640213879596,11.644794693702423,0.021599699864662477,1278.857798729436,18.29837427843208,4.810204471284851,7.957621680741734,4.407519163224369,0.3239533340668155,0.967484718627957,capc,capc_016
0.7533945749679865,13.63834824053291,3.007910297007281,0.6605188846724598,0.2755215005466001,10.781753073832975,0.025954083154425208,1249.3451853588913,18.455390575756674,5.323681710110616,7.7948061498583545,4.273856104285564,1.052363813526446,0.9627352577660314,capc,capc_017
0.7503275959370899,13.543166382957423,4.708156197076842,0.8163958414937995,0.26202133602093325,8.9289081519346,0.024521058283251376,1277.9104595230137,20.415768459639217,4.886509647009106,7.839977674501247,4.714258049391126,0.3022588481127801,0.9658061172061224,capc,capc_018
0.92043498688995,10.20501462468744,3.2106394769362887,1.045351911867362,0.17943495238760193,6.568479993773041,0.018595843423766557,1282.1206902258743,18.324074024255218,4.942129393975099,7.985143138168172,4.224449697815536,1.0632170313736629,0.9686658826298445,capc,capc_019
0.8270903222044674,13.64497387154286,3.664010614832213,0.5472543817647846,0.27415763740820565,8.724590539916257,0.026354353791263854,1282.4303601462502,19.04534113024908,4.9387871738724645,8.008539755290261,4.260373868476836,0.6017396443199222,0.966755750734518,capc,capc_020
0.7491996713802883,14.238552924482423,3.4877778550970264,1.0259961712587395,0.1667453084285944,7.79409592998637,0.019427675469322427,1250.9529294692488,19.82187784064339,5.040333664873929,7.800317616487803,4.288388954688348,1.0398759409145126,0.9630527082753513,capc,capc_021
0.7585198463404013,13.077562355407775,3.918766000576679,1.1528355606401706,0.12103312903968746,6.0962229510172765,0.01359186302487475,1285.2941096894515,20.49638255291514,5.091538803045212,7.890256826282316,4.558950327686441,1.006797798675355,0.9647773833955758,capc,capc_022
0.47920751244058835,18.634263087511016,4.40076880767799,0.935682402530355,0.12429879918169615,6.006801710358252,0.01640758433686784,1269.9822717981438,18.258377429138267,5.157235178202514,7.855887742251598,4.376786466853419,0.4744120343553299,0.9651525336521505,capc,capc_023
0.950566701290726,13.310875176522751,2.8524524594911105,0.5920025038166336,0.1846785152808086,12.362572476779004,0.023510712505632407,1273.1216687712515,16.562080518487818,4.953278925320866,7.815996731782029,4.2899277387706505,0.9617662570477901,0.9653455445153267,capc,capc_024
0.7699387731955496,9.828486234942652,3.3864821188548153,0.7396783221825483,0.17790160793071025,7.241118343445399,0.020623851742616446,1250.522451364188,16.656007888125394,4.854700885329709,7.779427944702226,4.587914033432778,1.004774215840527,0.9692716076798084,capc,capc_025
1.0304587320017924,17.998845307385906,4.197855193295708,0.8762917781257804,0.19835143064505076,8.742900591856454,0.022373097596507515,1280.9135503067698,18.67142778499724,5.165350192896446,7.832706994123167,4.771631968376163,0.5903314446464322,0.9628078936726739,capc,capc_026
0.8402211451322321,15.003614595821091,3.2485887480041202,0.7721788541042418,0.19798662903912784,11.888816585238846,0.022018549957889336,1279.8608256117093,17.90816047444729,5.167608588768372,7.964378822982165,4.428252153193423,0.8923615875891047,0.9631096866342314,capc,capc_027
